;currencies;news_date;negative_norm;important_norm;disliked_norm;liked_norm;lol_norm;toxic_norm;saved_norm;comments_norm;attention_score
3106;BTC;2022-06-12;0.22222;0.18519;0.12963;0.09259;0.14815;0.0;0.01852;0.2037;0.8570771185665352
3107;BTC;2022-06-14;0.21739;0.17391;0.08696;0.13043;0.21739;0.0;0.0;0.17391;0.07451278426767974
3108;BTC;2022-06-15;0.11111;0.22222;0.0;0.55556;0.0;0.0;0.11111;0.0;0.03148385139759416
3109;BTC;2022-06-16;0.04545;0.18182;0.04545;0.27273;0.27273;0.0;0.11364;0.06818;0.1028952729848137
3110;BTC;2022-06-17;0.07692;0.19231;0.03846;0.30769;0.11538;0.0;0.03846;0.23077;0.18404098515938153
3111;BTC;2022-06-18;0.19565;0.17391;0.04348;0.23913;0.26087;0.0;0.06522;0.02174;0.20051823529731838
3112;BTC;2022-06-19;0.10798;0.23944;0.04225;0.40376;0.07512;0.0;0.02347;0.10798;0.24733882391101947
3113;BTC;2022-06-20;0.13333;0.21111;0.11111;0.27778;0.13333;0.0;0.04444;0.08889;0.16976469598177327
3114;BTC;2022-06-21;0.21348;0.13483;0.1236;0.14607;0.21348;0.0;0.04494;0.1236;0.14624435288152027
3115;BTC;2022-06-22;0.32;0.2;0.16;0.08;0.12;0.0;0.0;0.12;0.10206490549403699
3116;BTC;2022-06-23;0.13158;0.21053;0.07895;0.31579;0.05263;0.0;0.05263;0.15789;0.06601905083009853
3117;BTC;2022-06-24;0.2;0.2;0.13913;0.23478;0.13043;0.0;0.06087;0.03478;0.14975589628216182
3118;BTC;2022-06-25;0.5;0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.0835167493502071
3119;BTC;2022-06-27;0.19697;0.06061;0.15152;0.10606;0.15152;0.0;0.04545;0.28788;0.12902677043131583
3120;BTC;2022-06-28;0.19027;0.21681;0.17699;0.0885;0.11062;0.0;0.05752;0.15929;0.39415342543563636
3121;BTC;2022-06-29;0.30435;0.23913;0.06522;0.15217;0.08696;0.0;0.08696;0.06522;0.12774621214027304
3122;BTC;2022-06-30;0.17708;0.17708;0.10417;0.27083;0.125;0.0;0.01042;0.13542;0.2458181618721387
3123;BTC;2022-07-01;0.11111;0.22222;0.11111;0.22222;0.11111;0.0;0.0;0.22222;0.060806756398907286
3124;BTC;2022-07-02;0.16667;0.16667;0.13333;0.06667;0.16667;0.0;0.06667;0.23333;0.2749109512984098
3125;BTC;2022-07-03;0.12987;0.22078;0.11688;0.25974;0.11688;0.0;0.02597;0.12987;0.20068830257382003
3126;BTC;2022-07-04;0.12426;0.22485;0.04734;0.37278;0.05917;0.0;0.04142;0.13018;0.46661532328122796
3127;BTC;2022-07-05;0.09565;0.16522;0.10435;0.22609;0.13043;0.0;0.02609;0.25217;0.23151186345298086
3128;BTC;2022-07-06;0.14706;0.23529;0.08824;0.26471;0.17647;0.0;0.0;0.08824;0.1284065049006878
3129;BTC;2022-07-07;0.06742;0.1573;0.09363;0.19476;0.24719;0.0;0.04494;0.19476;0.5424787157340587
3130;BTC;2022-07-09;0.16;0.12;0.04;0.08;0.28;0.0;0.04;0.28;0.05589459537944367
3131;BTC;2022-07-10;0.05882;0.11765;0.0;0.29412;0.05882;0.0;0.05882;0.41176;0.06785985616867014
3132;BTC;2022-07-11;0.22321;0.21429;0.05357;0.21429;0.08929;0.0;0.09821;0.10714;0.2565528685921146
3133;BTC;2022-07-12;0.22222;0.11111;0.11111;0.22222;0.27778;0.0;0.0;0.05556;0.09484172726698203
3134;BTC;2022-07-13;0.36842;0.18421;0.13158;0.10526;0.13158;0.0;0.05263;0.02632;0.0834867326547972
3135;BTC;2022-07-14;0.07895;0.15789;0.10526;0.34211;0.13158;0.0;0.05263;0.13158;0.12024291038945367
3136;BTC;2022-07-15;0.2;0.16;0.14;0.16;0.12;0.0;0.02;0.2;0.10806755136700867
3137;BTC;2022-07-16;0.21875;0.125;0.15625;0.21875;0.09375;0.0;0.0625;0.125;0.18145984750854233
3138;BTC;2022-07-18;0.04762;0.2381;0.04762;0.47619;0.04762;0.0;0.09524;0.04762;0.08067549433663654
3139;BTC;2022-07-19;0.12903;0.09677;0.09677;0.48387;0.12903;0.0;0.03226;0.03226;0.09739285567627165
3140;BTC;2022-07-20;0.22;0.15333;0.09333;0.22;0.10667;0.0;0.02;0.18667;0.3174996852679554
3141;BTC;2022-07-21;0.05208;0.22917;0.05208;0.34375;0.125;0.0;0.0625;0.13542;0.2795629949551421
3142;BTC;2022-07-22;0.15385;0.15385;0.07692;0.46154;0.15385;0.0;0.0;0.0;0.04568010102334955
3143;BTC;2022-07-23;0.07071;0.16162;0.07071;0.23232;0.13131;0.0;0.0404;0.29293;0.31398814186731383
3144;BTC;2022-07-24;0.19048;0.1746;0.09524;0.2381;0.09524;0.0;0.03175;0.1746;0.37250389691550456
3145;BTC;2022-07-25;0.125;0.1875;0.0;0.375;0.25;0.0;0.0;0.0625;0.07332226115514605
3146;BTC;2022-07-26;0.17073;0.26829;0.07317;0.34146;0.12195;0.0;0.0;0.02439;0.06032654517630117
3147;BTC;2022-07-27;0.09091;0.27273;0.09091;0.27273;0.09091;0.0;0.18182;0.0;0.07417263480695582
3148;BTC;2022-07-28;0.1875;0.1875;0.125;0.1875;0.3125;0.0;0.0;0.0;0.04866141034494203
3149;BTC;2022-07-29;0.0;0.44444;0.0;0.55556;0.0;0.0;0.0;0.0;0.02252991289843991
3150;BTC;2022-07-30;0.11957;0.23913;0.1087;0.32609;0.16304;0.0;0.02174;0.02174;0.2436972255559424
3151;BTC;2022-07-31;0.07843;0.09804;0.01961;0.29412;0.07843;0.0;0.01961;0.41176;0.21853615363516904
3152;BTC;2022-08-01;0.26923;0.15385;0.19231;0.07692;0.19231;0.0;0.0;0.11538;0.10704710298483694
3153;BTC;2022-08-02;0.0;0.13333;0.0;0.53333;0.06667;0.0;0.06667;0.2;0.03320460858917692
3154;BTC;2022-08-03;0.27407;0.18519;0.08148;0.07407;0.14074;0.0;0.08148;0.16296;0.20419984597446159
3155;BTC;2022-08-04;0.28;0.16;0.2;0.16;0.16;0.0;0.0;0.04;0.06503861476999294
3156;BTC;2022-08-05;0.14545;0.14545;0.12727;0.23636;0.21818;0.0;0.03636;0.09091;0.10808755752804174
3157;BTC;2022-08-06;0.08824;0.05882;0.11765;0.08824;0.38235;0.0;0.02941;0.23529;0.15417783927157264
3158;BTC;2022-08-07;0.09091;0.18182;0.12121;0.24242;0.18182;0.0;0.06061;0.12121;0.11339989394518876
3159;BTC;2022-08-08;0.15385;0.19231;0.09615;0.36538;0.11538;0.0;0.01923;0.05769;0.07161151077100997
3160;BTC;2022-08-09;0.16892;0.16892;0.08784;0.27027;0.10811;0.0;0.02703;0.16892;0.1709352054794136
3161;BTC;2022-08-10;0.16;0.22;0.06;0.32;0.06;0.0;0.04;0.14;0.09707271237658081
3162;BTC;2022-08-11;0.14894;0.14894;0.10638;0.40426;0.12766;0.0;0.02128;0.04255;0.16114090758975655
3163;BTC;2022-08-13;0.22581;0.19355;0.06452;0.03226;0.12903;0.0;0.06452;0.29032;0.04942174509131256
3164;BTC;2022-08-14;0.19231;0.13462;0.11538;0.36538;0.07692;0.0;0.03846;0.07692;0.12111329020229651
3165;BTC;2022-08-15;0.13333;0.06667;0.23333;0.13333;0.2;0.03333;0.03333;0.16667;0.09545199717095383
3166;BTC;2022-08-16;0.15196;0.14706;0.12745;0.20098;0.15196;0.0;0.06373;0.15686;0.3130577510252321
3167;BTC;2022-08-17;0.55556;0.0;0.0;0.44444;0.0;0.0;0.0;0.0;0.06296770876409988
3168;BTC;2022-08-18;0.09434;0.22642;0.0566;0.22642;0.22642;0.0;0.07547;0.09434;0.17630757528738042
3169;BTC;2022-08-19;0.23438;0.125;0.0625;0.09375;0.14062;0.0;0.10938;0.23438;0.27674176846418547
3170;BTC;2022-08-20;0.13333;0.17778;0.06667;0.37778;0.11111;0.0;0.11111;0.02222;0.31659931857514384
3171;BTC;2022-08-21;0.2;0.1;0.05;0.15;0.1;0.0;0.15;0.25;0.14047180022200975
3172;BTC;2022-08-22;0.25;0.14286;0.07143;0.21429;0.10714;0.0;0.03571;0.17857;0.25192083109641544
3173;BTC;2022-08-23;0.38462;0.15385;0.07692;0.23077;0.07692;0.0;0.0;0.07692;0.052643161887673165
3174;BTC;2022-08-24;0.14286;0.07143;0.14286;0.35714;0.21429;0.0;0.0;0.07143;0.03846692587681113
3175;BTC;2022-08-25;0.03704;0.37037;0.03704;0.38889;0.03704;0.0;0.11111;0.01852;0.5508223880561713
3176;BTC;2022-08-26;0.42857;0.0;0.28571;0.0;0.14286;0.0;0.14286;0.0;0.19408540478511369
3177;BTC;2022-08-27;0.32075;0.13208;0.11321;0.16981;0.09434;0.0;0.07547;0.09434;0.20668093791241487
3178;BTC;2022-08-28;0.32;0.08;0.12;0.28;0.2;0.0;0.0;0.0;0.21333386601142448
3179;BTC;2022-08-29;0.12121;0.22727;0.04545;0.31818;0.07576;0.0;0.04545;0.16667;0.16061066978377733
3180;BTC;2022-08-31;0.25;0.16667;0.08333;0.25;0.08333;0.0;0.08333;0.08333;0.07802432766832129
3181;BTC;2022-09-02;0.5;0.13636;0.13636;0.13636;0.04545;0.0;0.04545;0.0;0.42282604075705127
3182;BTC;2022-09-04;0.3;0.05;0.15;0.125;0.175;0.0;0.125;0.075;0.23635399545496844
3183;BTC;2022-09-07;0.2;0.2;0.1;0.5;0.0;0.0;0.0;0.0;0.06903037312017075
3184;BTC;2022-09-08;0.3;0.0;0.2;0.0;0.5;0.0;0.0;0.0;0.05194285307826213
3185;BTC;2022-09-09;0.31579;0.05263;0.21053;0.15789;0.21053;0.0;0.05263;0.0;0.09050982690994061
3186;BTC;2022-09-10;0.14118;0.18824;0.08824;0.17059;0.11176;0.0;0.05882;0.24118;0.2792928968734751
3187;BTC;2022-09-11;0.1875;0.25;0.125;0.125;0.25;0.0;0.0625;0.0;0.09484172726698203
3188;BTC;2022-09-12;0.16667;0.33333;0.0;0.41667;0.08333;0.0;0.0;0.0;0.054373925886702604
3189;BTC;2022-09-13;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0289827532986078
3190;BTC;2022-09-14;0.0;0.14286;0.14286;0.14286;0.42857;0.0;0.14286;0.0;0.02961302936361266
3191;BTC;2022-09-15;0.21429;0.11905;0.09524;0.14286;0.2619;0.0;0.0;0.16667;0.13210812173886408
3192;BTC;2022-09-16;0.2;0.13333;0.06667;0.2;0.4;0.0;0.0;0.0;0.17008483928146412
3193;BTC;2022-09-18;0.08571;0.17143;0.05714;0.48571;0.11429;0.0;0.05714;0.02857;0.1347592958610396
3194;BTC;2022-09-19;0.24324;0.13514;0.13514;0.10811;0.27027;0.0;0.05405;0.05405;0.21730561074670893
3195;BTC;2022-09-20;0.23529;0.23529;0.05882;0.23529;0.11765;0.0;0.05882;0.05882;0.17671776121944066
3196;BTC;2022-09-21;0.15152;0.17424;0.09091;0.15909;0.15909;0.0;0.07576;0.18939;0.15602864769066077
3197;BTC;2022-09-22;0.09375;0.28125;0.09375;0.4375;0.0625;0.0;0.03125;0.0;0.11228941038450793
3198;BTC;2022-09-23;0.05263;0.21053;0.05263;0.44737;0.13158;0.0;0.02632;0.07895;0.1504161890425766
3199;BTC;2022-09-24;0.0;0.36364;0.0;0.54545;0.09091;0.0;0.0;0.0;0.027282004131523183
3200;BTC;2022-09-25;0.16216;0.08108;0.08108;0.24324;0.18919;0.0;0.0;0.24324;0.16335187163060166
3201;BTC;2022-09-26;0.125;0.0;0.25;0.125;0.375;0.0;0.0;0.125;0.08750850024652462
3202;BTC;2022-09-27;0.15789;0.13158;0.17105;0.15789;0.21053;0.0;0.06579;0.10526;0.2538517088827976
3203;BTC;2022-09-28;0.26667;0.26667;0.06667;0.13333;0.26667;0.0;0.0;0.0;0.06452839057890708
3204;BTC;2022-09-30;0.08772;0.2807;0.07018;0.38596;0.08772;0.0;0.05263;0.03509;0.15285725375074313
3205;BTC;2022-10-01;0.11364;0.18182;0.09091;0.31818;0.25;0.0;0.02273;0.02273;0.0509824306330499
3206;BTC;2022-10-02;0.12821;0.12821;0.10256;0.25641;0.20513;0.0;0.0;0.17949;0.3976949929855481
3207;BTC;2022-10-03;0.29412;0.17647;0.17647;0.05882;0.11765;0.0;0.11765;0.05882;0.04466965572169436
3208;BTC;2022-10-04;0.1746;0.19048;0.1746;0.26984;0.15873;0.0;0.03175;0.0;0.18171995741741337
3209;BTC;2022-10-05;0.17949;0.12821;0.12821;0.23077;0.23077;0.0;0.05128;0.05128;0.11888230509269775
3210;BTC;2022-10-06;0.06818;0.27273;0.04545;0.27273;0.11364;0.0;0.04545;0.18182;0.0920404994831982
3211;BTC;2022-10-07;0.2;0.14545;0.16364;0.16364;0.14545;0.0;0.0;0.18182;0.07273200486606762
3212;BTC;2022-10-08;0.14286;0.14286;0.14286;0.14286;0.14286;0.0;0.28571;0.0;0.021859618920973697
3213;BTC;2022-10-09;0.13043;0.19565;0.13043;0.34783;0.17391;0.0;0.02174;0.0;0.26103484497234525
3214;BTC;2022-10-10;0.12903;0.20968;0.09677;0.35484;0.09677;0.0;0.06452;0.04839;0.23362279668866062
3215;BTC;2022-10-11;0.13636;0.04545;0.18182;0.13636;0.36364;0.0;0.04545;0.09091;0.07102124702807125
3216;BTC;2022-10-12;0.2;0.1;0.2;0.2;0.2;0.0;0.0;0.1;0.05806554709822265
3217;BTC;2022-10-13;0.13559;0.15254;0.15254;0.18644;0.20339;0.0;0.0339;0.13559;0.12227380407328059
3218;BTC;2022-10-14;0.27273;0.27273;0.18182;0.09091;0.18182;0.0;0.0;0.0;0.04935171607383653
3219;BTC;2022-10-16;0.25714;0.11429;0.08571;0.31429;0.08571;0.0;0.11429;0.02857;0.2043299009288971
3220;BTC;2022-10-17;0.0625;0.21875;0.0;0.40625;0.03125;0.0;0.0;0.28125;0.13184801182999303
3221;BTC;2022-10-19;0.125;0.25;0.125;0.375;0.125;0.0;0.0;0.0;0.03767657816196085
3222;BTC;2022-10-20;0.0;0.25;0.125;0.375;0.0;0.0;0.25;0.0;0.026061466187044677
3223;BTC;2022-10-21;0.1;0.3;0.05;0.3;0.15;0.0;0.05;0.05;0.1179518993428954
3224;BTC;2022-10-23;0.0;0.21739;0.0;0.6087;0.04348;0.0;0.13043;0.0;0.1627516122610067
3225;BTC;2022-10-24;0.16667;0.33333;0.0;0.5;0.0;0.0;0.0;0.0;0.017857857490279346
3226;BTC;2022-10-26;0.20354;0.15044;0.0885;0.20354;0.0885;0.0;0.0885;0.17699;0.13861098872240507
3227;BTC;2022-10-27;0.13333;0.22857;0.10476;0.32381;0.14286;0.0;0.0;0.06667;0.14709471907946975
3228;BTC;2022-10-28;0.23077;0.23077;0.0;0.23077;0.15385;0.0;0.15385;0.0;0.03548561282828851
3229;BTC;2022-10-29;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0049521790192749
3230;BTC;2022-10-30;0.08;0.2;0.08;0.28;0.16;0.0;0.2;0.0;0.05060226512332971
3231;BTC;2022-10-31;0.07692;0.28205;0.05128;0.33333;0.07692;0.0;0.07692;0.10256;0.18103965849596554
3232;BTC;2022-11-01;0.07407;0.18519;0.11111;0.37037;0.11111;0.03704;0.11111;0.0;0.09019968669076629
3233;BTC;2022-11-02;0.03614;0.27711;0.06024;0.3253;0.04819;0.0;0.13253;0.12048;0.20612069086488605
3234;BTC;2022-11-03;0.10638;0.21277;0.10638;0.35106;0.1383;0.0;0.03191;0.05319;0.16839409505836112
3235;BTC;2022-11-04;0.08108;0.16216;0.05405;0.43243;0.08108;0.0;0.05405;0.13514;0.09880347637561025
3236;BTC;2022-11-07;0.17857;0.14286;0.08929;0.28571;0.14286;0.0;0.05357;0.10714;0.12746608116264832
3237;BTC;2022-11-08;0.26786;0.1875;0.05357;0.19643;0.08929;0.0;0.05357;0.15179;0.43725239105012814
3238;BTC;2022-11-09;0.16495;0.21649;0.05155;0.25773;0.05155;0.0;0.10309;0.15464;0.12946696560492565
3239;BTC;2022-11-10;0.04348;0.32609;0.0;0.41304;0.06522;0.0;0.1087;0.04348;0.2308215614510165
3240;BTC;2022-11-11;0.19565;0.26087;0.07246;0.24638;0.03623;0.0;0.05797;0.13043;0.26153508844449547
3241;BTC;2022-11-12;0.0;0.16667;0.0;0.22917;0.02083;0.0;0.04167;0.54167;0.20744127638571555
3242;BTC;2022-11-13;0.10811;0.14865;0.08108;0.24324;0.13514;0.0;0.14865;0.13514;0.14615431024915088
3243;BTC;2022-11-14;0.05;0.265;0.045;0.355;0.06;0.0;0.095;0.13;0.3942134439187356
3244;BTC;2022-11-15;0.0;0.25;0.0;0.2;0.05;0.0;0.2;0.3;0.49977990315566945
3245;BTC;2022-11-16;0.31884;0.14493;0.2029;0.11594;0.15942;0.0;0.0;0.05797;0.19401536831377736
3246;BTC;2022-11-17;0.13187;0.07692;0.04396;0.17582;0.03297;0.0;0.04396;0.49451;0.23420304989722254
3247;BTC;2022-11-18;0.2561;0.21341;0.07317;0.13415;0.06098;0.0;0.06707;0.19512;0.28050343360090213
3248;BTC;2022-11-19;0.41176;0.11765;0.11765;0.17647;0.11765;0.0;0.05882;0.0;0.06599903721520517
3249;BTC;2022-11-20;0.18861;0.19217;0.08185;0.15658;0.14947;0.0;0.08185;0.14947;0.5279922873270003
3250;BTC;2022-11-21;0.28155;0.20388;0.13592;0.16505;0.06796;0.0;0.07767;0.06796;0.2044199435612665
3251;BTC;2022-11-22;0.20455;0.20455;0.04545;0.13636;0.18182;0.0;0.13636;0.09091;0.09050982690994061
3252;BTC;2022-11-23;0.23684;0.22368;0.07895;0.21053;0.10526;0.01316;0.11842;0.01316;0.13680019262538307
3253;BTC;2022-11-24;0.22222;0.14815;0.0;0.14815;0.04938;0.0;0.01235;0.41975;0.21225338423843296
3254;BTC;2022-11-25;0.09167;0.26667;0.00833;0.41667;0.01667;0.0;0.06667;0.13333;0.12566528814614286
3255;BTC;2022-11-26;0.28571;0.11429;0.14286;0.2;0.11429;0.0;0.05714;0.08571;0.19964784803061522
3256;BTC;2022-11-27;0.2;0.225;0.075;0.25;0.0;0.0;0.05;0.2;0.15587858657519219
3257;BTC;2022-11-28;0.30303;0.21212;0.04545;0.09091;0.12121;0.0;0.06061;0.16667;0.25951419784118507
3258;BTC;2022-11-29;0.14035;0.15789;0.03509;0.21053;0.17544;0.0;0.08772;0.19298;0.11499059245540584
3259;BTC;2022-11-30;0.02273;0.34091;0.02273;0.43182;0.0;0.0;0.06818;0.11364;0.0991536289168507
3260;BTC;2022-12-01;0.03226;0.19355;0.19355;0.3871;0.09677;0.0;0.06452;0.03226;0.07393253105911785
3261;BTC;2022-12-05;0.10526;0.15789;0.07895;0.28947;0.10526;0.0;0.07895;0.18421;0.1463443985944062
3262;BTC;2022-12-06;0.17778;0.17778;0.17778;0.13333;0.2;0.0;0.0;0.13333;0.1260154406873833
3263;BTC;2022-12-07;0.125;0.10577;0.15385;0.16346;0.09615;0.0;0.04808;0.30769;0.20933211203459043
3264;BTC;2022-12-08;0.0;0.0;0.0;0.77778;0.0;0.0;0.11111;0.11111;0.04048781648012152
3265;BTC;2022-12-09;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0033314659100461244
3266;BTC;2022-12-10;0.25;0.25;0.1;0.3;0.0;0.0;0.05;0.05;0.09050982690994061
3267;BTC;2022-12-11;0.2;0.2;0.05;0.2;0.15;0.0;0.1;0.1;0.07001080172641605
3268;BTC;2022-12-12;0.08163;0.26531;0.06122;0.32653;0.08163;0.0;0.10204;0.08163;0.1334987437310299
3269;BTC;2022-12-13;0.03077;0.26154;0.01538;0.44615;0.10769;0.0;0.03077;0.10769;0.10393573498187879
3270;BTC;2022-12-15;0.02597;0.33766;0.06494;0.32468;0.1039;0.0;0.11688;0.02597;0.2642762902913198
3271;BTC;2022-12-16;0.19231;0.19231;0.11538;0.28846;0.03846;0.0;0.09615;0.07692;0.11998279302672232
3272;BTC;2022-12-17;0.22222;0.19444;0.05556;0.27778;0.16667;0.0;0.05556;0.02778;0.0882688387198253
3273;BTC;2022-12-18;0.11111;0.11111;0.0;0.22222;0.25;0.0;0.05556;0.25;0.1344491556418653
3274;BTC;2022-12-19;0.18182;0.27273;0.09091;0.36364;0.0;0.0;0.09091;0.0;0.043229022053876014
3275;BTC;2022-12-20;0.0;0.5;0.0;0.16667;0.0;0.0;0.16667;0.16667;0.050862378759130904
3276;BTC;2022-12-21;0.08333;0.05;0.03333;0.08333;0.03333;0.0;0.0;0.71667;0.2286706158932706
3277;BTC;2022-12-22;0.0;0.38095;0.0;0.42857;0.0;0.0;0.04762;0.14286;0.06844011683109233
3278;BTC;2022-12-23;0.02941;0.11765;0.08824;0.23529;0.17647;0.0;0.11765;0.23529;0.14012164768076932
3279;BTC;2022-12-24;0.10294;0.13235;0.10294;0.16176;0.22059;0.0;0.08824;0.19118;0.3189503257432204
3280;BTC;2022-12-25;0.23171;0.21951;0.04878;0.17073;0.06098;0.0;0.13415;0.13415;0.41180118507121355
3281;BTC;2022-12-29;0.03571;0.21429;0.0;0.17857;0.35714;0.0;0.10714;0.10714;0.10647685285679158
3282;BTC;2023-01-01;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.12082316359801556
3283;BTC;2023-01-02;0.21154;0.15385;0.01923;0.11538;0.09615;0.0;0.09615;0.30769;0.4480371429881279
3284;BTC;2023-01-03;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.05910600536835759
3285;BTC;2023-01-05;0.10714;0.14286;0.10714;0.21429;0.10714;0.0;0.07143;0.25;0.1850714366220698
3286;BTC;2023-01-06;0.0;0.3;0.0;0.5;0.1;0.0;0.1;0.0;0.022719997516765077
3287;BTC;2023-01-08;0.06667;0.22222;0.02222;0.31111;0.15556;0.0;0.08889;0.13333;0.11929249102475797
3288;BTC;2023-01-09;0.07353;0.23529;0.05882;0.33824;0.04412;0.0;0.07353;0.17647;0.16153107245306314
3289;BTC;2023-01-12;0.0;0.25714;0.0;0.42857;0.02857;0.0;0.05714;0.22857;0.12030293632641317
3290;BTC;2023-01-14;0.08;0.24;0.08;0.4;0.08;0.0;0.12;0.0;0.08610789008156285
3291;BTC;2023-01-15;0.02326;0.18605;0.04651;0.2093;0.16279;0.0;0.04651;0.32558;0.15264715924445477
3292;BTC;2023-01-16;0.14894;0.17021;0.12766;0.29787;0.17021;0.0;0.02128;0.06383;0.1532174093725001
3293;BTC;2023-01-17;0.0;0.33333;0.0;0.66667;0.0;0.0;0.0;0.0;0.03616591174973633
3294;BTC;2023-01-18;0.23913;0.15217;0.1087;0.09783;0.08696;0.0;0.04348;0.27174;0.3391892559255945
3295;BTC;2023-01-19;0.09091;0.0;0.36364;0.0;0.27273;0.0;0.0;0.27273;0.08421705443268798
3296;BTC;2023-01-20;0.13333;0.22222;0.04444;0.26667;0.08889;0.0;0.08889;0.15556;0.19032373964839702
3297;BTC;2023-01-21;0.07692;0.23077;0.05128;0.25641;0.02564;0.0;0.15385;0.20513;0.4330805548890718
3298;BTC;2023-01-23;0.0;0.42857;0.14286;0.28571;0.14286;0.0;0.0;0.0;0.022149745525254644
3299;BTC;2023-01-25;0.0;0.1875;0.08333;0.27083;0.20833;0.0;0.02083;0.22917;0.216845409412066
3300;BTC;2023-01-26;0.0625;0.26562;0.0625;0.29688;0.07812;0.0;0.04688;0.1875;0.33131577311092075
3301;BTC;2023-01-27;0.14286;0.07143;0.35714;0.07143;0.35714;0.0;0.0;0.0;0.05492416612678475
3302;BTC;2023-02-01;0.16667;0.05556;0.11111;0.05556;0.27778;0.0;0.0;0.33333;0.211413021121
3303;BTC;2023-02-03;0.15556;0.15556;0.11111;0.17778;0.13333;0.0;0.13333;0.13333;0.3540457834040441
3304;BTC;2023-02-04;0.1;0.2;0.1;0.3;0.2;0.0;0.1;0.0;0.09219056059866679
3305;BTC;2023-02-05;0.07547;0.09434;0.10377;0.20755;0.08491;0.0;0.0;0.43396;0.25387171504383066
3306;BTC;2023-02-06;0.1194;0.13433;0.07463;0.1194;0.08955;0.0;0.0597;0.40299;0.6698547527793889
3307;BTC;2023-02-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0058925925082564555
3308;BTC;2023-02-08;0.26667;0.13333;0.13333;0.26667;0.06667;0.0;0.06667;0.06667;0.06396814353137825
3309;BTC;2023-02-09;0.29167;0.16667;0.08333;0.08333;0.08333;0.0;0.0;0.29167;0.3034935239874553
3310;BTC;2023-02-11;0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.01726759747427077
3311;BTC;2023-02-12;0.0;0.33333;0.0;0.44444;0.0;0.0;0.11111;0.11111;0.11803193144088797
3312;BTC;2023-02-13;0.25;0.25;0.0;0.25;0.0;0.0;0.0;0.25;0.0723218189340074
3313;BTC;2023-02-14;0.27778;0.22222;0.11111;0.0;0.22222;0.0;0.11111;0.05556;0.10425587082770933
3314;BTC;2023-02-15;0.35714;0.14286;0.0;0.35714;0.0;0.0;0.07143;0.07143;0.04802112747249049
3315;BTC;2023-02-16;0.13043;0.17391;0.13043;0.34783;0.13043;0.0;0.0;0.08696;0.14612430100760126
3316;BTC;2023-02-17;0.04444;0.33333;0.06667;0.37778;0.06667;0.0;0.06667;0.04444;0.2553523498529247
3317;BTC;2023-02-18;0.0;0.25;0.0;0.65;0.0;0.0;0.1;0.0;0.16356196613689006
3318;BTC;2023-02-19;0.38889;0.05556;0.05556;0.22222;0.16667;0.0;0.11111;0.0;0.1424826877448036
3319;BTC;2023-02-20;0.07143;0.28571;0.07143;0.35714;0.14286;0.0;0.0;0.07143;0.13823082693961503
3320;BTC;2023-02-21;0.0;0.14286;0.14286;0.57143;0.14286;0.0;0.0;0.0;0.05427388017381668
3321;BTC;2023-02-23;0.0;0.16667;0.0;0.44444;0.0;0.0;0.22222;0.16667;0.14838529535874964
3322;BTC;2023-02-27;0.16667;0.13333;0.1;0.2;0.1;0.0;0.03333;0.26667;0.14887550593494214
3323;BTC;2023-03-04;0.0;0.28571;0.0;0.28571;0.14286;0.0;0.14286;0.14286;0.1424826877448036
3324;BTC;2023-03-05;0.23077;0.11538;0.19231;0.15385;0.11538;0.0;0.03846;0.15385;0.26230540018287146
3325;BTC;2023-03-07;0.66667;0.11111;0.11111;0.0;0.11111;0.0;0.0;0.0;0.1424826877448036
3326;BTC;2023-03-08;0.1875;0.1875;0.0;0.1875;0.125;0.0;0.125;0.1875;0.14915562200484628
3327;BTC;2023-03-09;0.31915;0.17021;0.04255;0.14894;0.10638;0.0;0.0;0.21277;0.29528992460801534
3328;BTC;2023-03-10;0.17323;0.11811;0.07874;0.17323;0.25197;0.0;0.01575;0.18898;0.42449677881912123
3329;BTC;2023-03-11;0.0;0.3;0.0;0.5;0.1;0.0;0.1;0.0;0.03593581108241488
3330;BTC;2023-03-12;0.0;0.375;0.0;0.375;0.0;0.0;0.25;0.0;0.19964784803061522
3331;BTC;2023-03-13;0.16667;0.11905;0.09524;0.19048;0.2381;0.0;0.09524;0.09524;0.2438573046596481
3332;BTC;2023-03-20;0.10526;0.34211;0.10526;0.26316;0.10526;0.0;0.07895;0.0;0.27306015778704223
3333;BTC;2023-03-21;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.012555524153648854
3334;BTC;2023-03-22;0.19481;0.16883;0.14286;0.12987;0.20779;0.0;0.05195;0.1039;0.35952818709769274
3335;BTC;2023-03-23;0.10256;0.15385;0.12821;0.05128;0.23077;0.0;0.07692;0.25641;0.4872744126607377
3336;BTC;2023-03-26;0.0;0.16667;0.0;0.33333;0.0;0.0;0.5;0.0;0.07366241061586996
